reference,session,group,crop_start,length,weight,temporal_variance,speed_abs,minimum,maximum
listener/session17/Camera-2024-07-08-143054-143035,session17,AU,0,457,0.0006024096385542169,0.046241058517921346,0.009064327485380117,0.0,1.0
listener/session17/Camera-2024-07-08-143054-143035,session17,VA,0,457,0.0006024096385542169,0.059956204948293346,0.032529190321567286,-0.6131237745285034,0.8023507595062256
listener/session17/Camera-2024-07-08-143054-143035,session17,expression,0,457,0.0006024096385542169,0.03371001149025413,0.02088797154382688,7.730259845867976e-15,0.9999970197677612
listener/session17/Camera-2024-07-08-151240-151227,session17,AU,10,750,0.0006024096385542169,0.060402551550215094,0.02661326212728082,0.0,1.0
listener/session17/Camera-2024-07-08-151240-151227,session17,VA,10,750,0.0006024096385542169,0.014435344499948937,0.03544932442688656,-0.8037946224212646,0.5320439338684082
listener/session17/Camera-2024-07-08-151240-151227,session17,expression,10,750,0.0006024096385542169,0.03657176222214244,0.028010162286690315,5.3400914332840665e-14,0.9999803304672241
listener/session17/Camera-2024-07-09-100427-100257,session17,AU,0,337,0.0006024096385542169,0.0682363054024775,0.020833333333333332,0.0,1.0
listener/session17/Camera-2024-07-09-100427-100257,session17,VA,0,337,0.0006024096385542169,0.2541200079435804,0.03358886052211303,-0.8745038509368896,1.0
listener/session17/Camera-2024-07-09-100427-100257,session17,expression,0,337,0.0006024096385542169,0.05885228199063231,0.012561974849754612,2.4791129045083823e-17,1.0
listener/session17/Camera-2024-07-09-104540-104439,session17,AU,49,750,0.0006024096385542169,0.1381797359442219,0.021450823319982198,0.0,1.0
listener/session17/Camera-2024-07-09-104540-104439,session17,VA,49,750,0.0006024096385542169,0.05151973036757846,0.03099274222001692,-0.2985537052154541,0.8076469302177429
listener/session17/Camera-2024-07-09-104540-104439,session17,expression,49,750,0.0006024096385542169,0.0396979084595523,0.018599135200287886,1.3962180749668013e-13,0.9999997615814209
listener/session17/Camera-2024-07-09-111741-111806,session17,AU,0,569,0.0006024096385542169,0.08762551878346825,0.01455399061032864,0.0,1.0
listener/session17/Camera-2024-07-09-111741-111806,session17,VA,0,569,0.0006024096385542169,0.0747804695835924,0.03604980746389065,-0.7099450826644897,0.7714258432388306
listener/session17/Camera-2024-07-09-111741-111806,session17,expression,0,569,0.0006024096385542169,0.049849757620120616,0.022336989356847234,3.576314727216437e-14,0.9999971389770508
listener/session17/Camera-2024-07-09-134253-134210,session17,AU,0,421,0.0006024096385542169,0.07479319835614372,0.020634920634920634,0.0,1.0
listener/session17/Camera-2024-07-09-134253-134210,session17,VA,0,421,0.0006024096385542169,0.020381055130212107,0.03263531700663623,-0.722804605960846,0.5293537378311157
listener/session17/Camera-2024-07-09-134253-134210,session17,expression,0,421,0.0006024096385542169,0.05101415560196446,0.03347744197725303,5.060284941180333e-14,0.9998918771743774
listener/session17/Camera-2024-07-09-142938-142853,session17,AU,0,480,0.0006024096385542169,0.035905822315008135,0.016562282533054976,0.0,1.0
listener/session17/Camera-2024-07-09-142938-142853,session17,VA,0,480,0.0006024096385542169,0.0077624104563113845,0.02303369886519889,-0.3697976768016815,0.2426716536283493
listener/session17/Camera-2024-07-09-142938-142853,session17,expression,0,480,0.0006024096385542169,0.0016089723739570335,0.007434801254531932,1.4240152473116787e-16,0.9992263317108154
listener/session17/Camera-2024-07-09-151245-151110,session17,AU,39,750,0.0006024096385542169,0.11407126539089152,0.024833110814419225,0.0,1.0
listener/session17/Camera-2024-07-09-151245-151110,session17,VA,39,750,0.0006024096385542169,0.021856372437246047,0.028779539974712245,-0.4146217107772827,0.7127787470817566
listener/session17/Camera-2024-07-09-151245-151110,session17,expression,39,750,0.0006024096385542169,0.04129750496482334,0.030714126212782765,6.930796632890947e-18,0.9999953508377075
listener/session17/Camera-2024-07-10-134814-134720,session17,AU,22,750,0.0006024096385542169,0.09784174454828659,0.02082777036048064,0.0,1.0
listener/session17/Camera-2024-07-10-134814-134720,session17,VA,22,750,0.0006024096385542169,0.037243888914081105,0.026117172186699348,-0.6295444965362549,0.6197759509086609
listener/session17/Camera-2024-07-10-134814-134720,session17,expression,22,750,0.0006024096385542169,0.05009820208379338,0.020573921724134917,5.642897919224364e-14,0.999995231628418
listener/session17/Camera-2024-07-10-142319-142203,session17,AU,276,750,0.0006024096385542169,0.07885168372645006,0.01833555852247441,0.0,1.0
listener/session17/Camera-2024-07-10-142319-142203,session17,VA,276,750,0.0006024096385542169,0.03372057552745288,0.031774456860206635,-0.6223836541175842,0.5551973581314087
listener/session17/Camera-2024-07-10-142319-142203,session17,expression,276,750,0.0006024096385542169,0.04909656571639892,0.025865286190376317,8.404624788011308e-14,0.9999984502792358
listener/session17/Camera-2024-07-10-150927-150804,session17,AU,122,750,0.0006024096385542169,0.05584690698709392,0.011392968402314197,0.0,1.0
listener/session17/Camera-2024-07-10-150927-150804,session17,VA,122,750,0.0006024096385542169,0.03171810525105229,0.03541935458580388,-0.9162965416908264,0.5410181879997253
listener/session17/Camera-2024-07-10-150927-150804,session17,expression,122,750,0.0006024096385542169,0.04428637743770931,0.022638117848779248,8.712283110437214e-18,0.9999997615814209
listener/session17/Camera-2024-07-10-154722-154626,session17,AU,0,507,0.0006024096385542169,0.040647795162845314,0.01805006587615283,0.0,1.0
listener/session17/Camera-2024-07-10-154722-154626,session17,VA,0,507,0.0006024096385542169,0.006392785597909208,0.029972574419595978,-0.28141993284225464,0.4256649613380432
listener/session17/Camera-2024-07-10-154722-154626,session17,expression,0,507,0.0006024096385542169,0.026058516611661087,0.03788616032804505,4.573749690615914e-13,0.9980970025062561
listener/session17/Camera-2024-07-11-094209-094215,session17,AU,87,750,0.0006024096385542169,0.06768515057113185,0.015220293724966623,0.0,1.0
listener/session17/Camera-2024-07-11-094209-094215,session17,VA,87,750,0.0006024096385542169,0.07004845879712611,0.03647617249188818,-0.5417677164077759,0.7527626752853394
listener/session17/Camera-2024-07-11-094209-094215,session17,expression,87,750,0.0006024096385542169,0.043321012191176546,0.021257646697802873,4.560525676718108e-14,0.999997615814209
listener/session17/Camera-2024-07-11-103159-103100,session17,AU,437,750,0.0006024096385542169,0.04079216733422343,0.015131286159323543,0.0,1.0
listener/session17/Camera-2024-07-11-103159-103100,session17,VA,437,750,0.0006024096385542169,0.020688444349520455,0.03753744632513008,-0.6250374913215637,0.4437710642814636
listener/session17/Camera-2024-07-11-103159-103100,session17,expression,437,750,0.0006024096385542169,0.038783115852460685,0.03362746217415659,6.187165398108838e-18,0.9999716281890869
listener/session17/Camera-2024-07-11-111326-111141,session17,AU,450,750,0.0006024096385542169,0.07963542501112593,0.018602581219403648,0.0,1.0
listener/session17/Camera-2024-07-11-111326-111141,session17,VA,450,750,0.0006024096385542169,0.03337146899425134,0.03403090692320478,-0.22807517647743225,0.8656424880027771
listener/session17/Camera-2024-07-11-111326-111141,session17,expression,450,750,0.0006024096385542169,0.014476903450157086,0.01621463690534216,2.1752781496868755e-16,0.9999998807907104
listener/session17/Camera-2024-07-11-120318-120232,session17,AU,33,750,0.0006024096385542169,0.13136365524402907,0.01815754339118825,0.0,1.0
listener/session17/Camera-2024-07-11-120318-120232,session17,VA,33,750,0.0006024096385542169,0.038891921322690884,0.04324365082446819,-0.6578121781349182,0.656475841999054
listener/session17/Camera-2024-07-11-120318-120232,session17,expression,33,750,0.0006024096385542169,0.056386925758766984,0.0352058215521233,5.967888683233724e-11,0.9998525381088257
listener/session17/Camera-2024-07-11-134401-134311,session17,AU,248,750,0.0006024096385542169,0.15560112742916482,0.020204717400979084,0.0,1.0
listener/session17/Camera-2024-07-11-134401-134311,session17,VA,248,750,0.0006024096385542169,0.05048379180352124,0.03293683185417439,-0.985968828201294,0.5341713428497314
listener/session17/Camera-2024-07-11-134401-134311,session17,expression,248,750,0.0006024096385542169,0.015785832266910042,0.012412505706420232,9.092325618046537e-17,1.0
listener/session17/Camera-2024-07-11-142837-142758,session17,AU,0,717,0.0006024096385542169,0.10517155850598267,0.02160148975791434,0.0,1.0
listener/session17/Camera-2024-07-11-142837-142758,session17,VA,0,717,0.0006024096385542169,0.01774175185969735,0.03272065672732099,-0.6311331987380981,0.42493247985839844
listener/session17/Camera-2024-07-11-142837-142758,session17,expression,0,717,0.0006024096385542169,0.04801323614647423,0.027040333692356984,6.273708766033059e-13,0.9998714923858643
listener/session17/Camera-2024-07-11-154330-154400,session17,AU,0,685,0.0006024096385542169,0.13958224840284003,0.02017543859649123,0.0,1.0
listener/session17/Camera-2024-07-11-154330-154400,session17,VA,0,685,0.0006024096385542169,0.07154301588204892,0.03912084098709257,-0.4758603870868683,0.7728248238563538
listener/session17/Camera-2024-07-11-154330-154400,session17,expression,0,685,0.0006024096385542169,0.06281567785508521,0.01482014319348207,1.0547045042072576e-14,0.9999978542327881
listener/session17/Camera-2024-07-11-161602-161527,session17,AU,0,718,0.0006024096385542169,0.13146945969290696,0.02482566248256625,0.0,1.0
listener/session17/Camera-2024-07-11-161602-161527,session17,VA,0,718,0.0006024096385542169,0.024282179418690344,0.03233219594324483,-0.4298090636730194,0.800002932548523
listener/session17/Camera-2024-07-11-161602-161527,session17,expression,0,718,0.0006024096385542169,0.040687197566916924,0.0320075960942325,2.686712011027592e-16,0.9999998807907104
listener/session17/Camera-2024-07-16-134902-134937,session17,AU,0,717,0.0006024096385542169,0.09772380781707354,0.018901303538175047,0.0,1.0
listener/session17/Camera-2024-07-16-134902-134937,session17,VA,0,717,0.0006024096385542169,0.07919042159189069,0.05129591623248335,-0.7242740988731384,0.8318096995353699
listener/session17/Camera-2024-07-16-134902-134937,session17,expression,0,717,0.0006024096385542169,0.0528277794180304,0.026922681420517826,2.1567725973717372e-16,0.9999996423721313
listener/session17/Camera-2024-07-16-143113-143143,session17,AU,0,665,0.0006024096385542169,0.1507947579792856,0.025903614457831327,0.0,1.0
listener/session17/Camera-2024-07-16-143113-143143,session17,VA,0,665,0.0006024096385542169,0.09108382407452778,0.03389644791394562,-0.7372134327888489,0.8570783138275146
listener/session17/Camera-2024-07-16-143113-143143,session17,expression,0,665,0.0006024096385542169,0.06725647918274892,0.020227867201271878,1.765435170108574e-16,0.9999997615814209
listener/session17/Camera-2024-07-16-152105-152147,session17,AU,0,750,0.0006024096385542169,0.09006545022993624,0.01326212728081887,0.0,1.0
listener/session17/Camera-2024-07-16-152105-152147,session17,VA,0,750,0.0006024096385542169,0.06479503256598297,0.048467468495203433,-0.7124266028404236,0.832209587097168
listener/session17/Camera-2024-07-16-152105-152147,session17,expression,0,750,0.0006024096385542169,0.0736709805522554,0.025956097541498555,5.452427843836776e-17,0.9999996423721313
listener/session17/Camera-2024-07-16-160716-160749,session17,AU,0,624,0.0006024096385542169,0.11321768119520928,0.018940609951845908,0.0,1.0
listener/session17/Camera-2024-07-16-160716-160749,session17,VA,0,624,0.0006024096385542169,0.027942247796825016,0.04248160509509221,-0.7283835411071777,0.5164581537246704
listener/session17/Camera-2024-07-16-160716-160749,session17,expression,0,624,0.0006024096385542169,0.06489409889640477,0.03267200141536874,8.894808387356471e-16,0.9999817609786987
listener/session17/Camera-2024-07-17-104338-104241,session17,AU,0,238,0.0006024096385542169,0.08530180004491247,0.02981715893108298,0.0,1.0
listener/session17/Camera-2024-07-17-104338-104241,session17,VA,0,238,0.0006024096385542169,0.007711940845645094,0.03386909970502813,-0.8619966506958008,0.20662856101989746
listener/session17/Camera-2024-07-17-104338-104241,session17,expression,0,238,0.0006024096385542169,0.020959928220574662,0.01599975170883085,1.1502780215607303e-16,0.9999741315841675
listener/session17/Camera-2024-07-17-112836-112807,session17,AU,0,246,0.0006024096385542169,0.053401913610972844,0.014421768707482994,0.0,1.0
listener/session17/Camera-2024-07-17-112836-112807,session17,VA,0,246,0.0006024096385542169,0.04941006832566796,0.04344923122196782,-0.4465973675251007,0.8723822236061096
listener/session17/Camera-2024-07-17-112836-112807,session17,expression,0,246,0.0006024096385542169,0.030892245222264136,0.016071653070406897,8.008055709808623e-20,1.0
listener/session17/Camera-2024-07-17-121257-121235,session17,AU,0,718,0.0006024096385542169,0.11702285262150539,0.027986982798698278,0.0,1.0
listener/session17/Camera-2024-07-17-121257-121235,session17,VA,0,718,0.0006024096385542169,0.05267056480948304,0.04820482469731461,-0.6086947321891785,0.6430462598800659
listener/session17/Camera-2024-07-17-121257-121235,session17,expression,0,718,0.0006024096385542169,0.06219117088613456,0.03323239755218177,3.004667261524707e-12,0.9999897480010986
listener/session17/Camera-2024-07-19-143058-143036,session17,AU,0,423,0.0006024096385542169,0.047492707994876,0.021169036334913113,0.0,1.0
listener/session17/Camera-2024-07-19-143058-143036,session17,VA,0,423,0.0006024096385542169,0.030894741327918397,0.04051245521683405,-0.6377681493759155,0.739605188369751
listener/session17/Camera-2024-07-19-143058-143036,session17,expression,0,423,0.0006024096385542169,0.05158898253935469,0.03193065954261323,4.3734566207258296e-13,0.9999988079071045
listener/session17/Camera-2024-07-19-151039-150947,session17,AU,0,517,0.0006024096385542169,0.04064694445693951,0.004521963824289405,0.0,1.0
listener/session17/Camera-2024-07-19-151039-150947,session17,VA,0,517,0.0006024096385542169,0.02249624252663676,0.03364375570081463,-0.7394897937774658,0.5636617541313171
listener/session17/Camera-2024-07-19-151039-150947,session17,expression,0,517,0.0006024096385542169,0.03719796575469021,0.028351043819909383,8.271910933999038e-10,0.9999719858169556
listener/session17/Camera-2024-07-22-093331-093420,session17,AU,0,481,0.0006024096385542169,0.10127107877107874,0.02375,0.0,1.0
listener/session17/Camera-2024-07-22-093331-093420,session17,VA,0,481,0.0006024096385542169,0.03447423638077394,0.026509015541523694,-0.14373444020748138,0.8765155076980591
listener/session17/Camera-2024-07-22-093331-093420,session17,expression,0,481,0.0006024096385542169,0.007858285880870048,0.006761078413742836,7.338772059668763e-14,1.0
